focal_model,focal_elo,focal_short,reference_model,reference_elo,model_order,run_id,alpha,sigma,competition_index,focal_utility,reference_utility,social_welfare,focal_advantage,consensus_reached,final_round
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,68.0,60.0,128.0,8.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,68.0,60.0,128.0,8.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,50.0,27.0,77.0,23.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,50.0,27.0,77.0,23.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,71.0,36.0,107.0,35.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,71.0,36.0,107.0,35.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,59.0,58.0,117.0,1.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,59.0,58.0,117.0,1.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,1.4580000000000002,2.9160000000000004,4.3740000000000006,-1.4580000000000002,1.0,4
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,1.4580000000000002,2.9160000000000004,4.3740000000000006,-1.4580000000000002,1.0,4
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,59.0,50.0,109.0,9.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,59.0,50.0,109.0,9.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,46.0,46.0,92.0,0.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,46.0,46.0,92.0,0.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,19.5,19.5,39.0,0.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,19.5,19.5,39.0,0.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,38.7,33.300000000000004,72.0,5.399999999999999,1.0,2
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,38.7,33.300000000000004,72.0,5.399999999999999,1.0,2
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,44.0,44.0,88.0,0.0,1.0,1
gemini-2.5-pro,0,gemini-2.5-pro,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,44.0,44.0,88.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,47.8953,26.900100000000002,74.7954,20.995199999999997,1.0,5
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,47.8953,26.900100000000002,74.7954,20.995199999999997,1.0,5
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,58.0,58.0,116.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,58.0,58.0,116.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,13.5,55.800000000000004,69.30000000000001,-42.300000000000004,1.0,2
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,13.5,55.800000000000004,69.30000000000001,-42.300000000000004,1.0,2
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,29.0,56.0,85.0,-27.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,29.0,56.0,85.0,-27.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,49.0,49.0,98.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,49.0,49.0,98.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,23.0,23.0,46.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,23.0,23.0,46.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,43.0,44.0,87.0,-1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,43.0,44.0,87.0,-1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,56.0,55.0,111.0,1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,56.0,55.0,111.0,1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,15.943230000000002,-2.3619600000000003,13.581270000000002,18.305190000000003,1.0,6
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,15.943230000000002,-2.3619600000000003,13.581270000000002,18.305190000000003,1.0,6
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,22.5,40.5,63.0,-18.0,1.0,2
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,22.5,40.5,63.0,-18.0,1.0,2
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,64.0,63.0,127.0,1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,64.0,63.0,127.0,1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,23.0,13.0,36.0,10.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,23.0,13.0,36.0,10.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,40.0,41.0,81.0,-1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,40.0,41.0,81.0,-1.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,44.0,44.0,88.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,44.0,44.0,88.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,15.75,15.75,31.5,0.0,1.0,2
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,15.75,15.75,31.5,0.0,1.0,2
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,48.0,40.0,88.0,8.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,48.0,40.0,88.0,8.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,53.0,53.0,106.0,0.0,1.0,1
gemini-3-pro,1490,Gemini 3 Pro,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,53.0,53.0,106.0,0.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,61.0,15.0,76.0,46.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,61.0,15.0,76.0,46.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,33.21,35.64,68.85,-2.4299999999999997,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,33.21,35.64,68.85,-2.4299999999999997,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,18.225,42.282000000000004,60.507000000000005,-24.057000000000002,1.0,4
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,18.225,42.282000000000004,60.507000000000005,-24.057000000000002,1.0,4
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,23.490000000000002,33.21,56.7,-9.719999999999999,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,23.490000000000002,33.21,56.7,-9.719999999999999,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,34.263000000000005,24.786,59.04900000000001,9.477000000000004,1.0,4
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,34.263000000000005,24.786,59.04900000000001,9.477000000000004,1.0,4
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,43.2,43.2,86.4,0.0,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,43.2,43.2,86.4,0.0,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,-8.100000000000001,49.410000000000004,41.31,-57.510000000000005,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,-8.100000000000001,49.410000000000004,41.31,-57.510000000000005,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,43.2,68.4,111.60000000000001,-25.200000000000003,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,43.2,68.4,111.60000000000001,-25.200000000000003,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,-22.0,59.0,37.0,-81.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,-22.0,59.0,37.0,-81.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,64.8,15.3,80.1,49.5,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,64.8,15.3,80.1,49.5,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,1.4348907000000002,16.2620946,17.6969853,-14.8272039,1.0,8
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,1.4348907000000002,16.2620946,17.6969853,-14.8272039,1.0,8
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,4.0,27.0,31.0,-23.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,4.0,27.0,31.0,-23.0,1.0,1
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.81,2.43,3.24,-1.62,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.81,2.43,3.24,-1.62,1.0,3
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,38.7,35.1,73.80000000000001,3.6000000000000014,1.0,2
gemma-3-27b-it,0,gemma-3-27b-it,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,38.7,35.1,73.80000000000001,3.6000000000000014,1.0,2
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,26.572050000000004,27.103491,53.67554100000001,-0.5314409999999974,1.0,7
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,26.572050000000004,27.103491,53.67554100000001,-0.5314409999999974,1.0,7
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,6.0,34.0,40.0,-28.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,6.0,34.0,40.0,-28.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,13.0,3.0,16.0,10.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,13.0,3.0,16.0,10.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,11.0,11.0,22.0,0.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,11.0,11.0,22.0,0.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,11.0,51.0,62.0,-40.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,11.0,51.0,62.0,-40.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,3.0,38.0,41.0,-35.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,3.0,38.0,41.0,-35.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,33.0,18.0,51.0,15.0,1.0,1
gpt-4.1-nano-2025-04-14,0,gpt-4.1-nano-2025-04-14,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,33.0,18.0,51.0,15.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,63.9,-5.4,58.5,69.3,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,63.9,-5.4,58.5,69.3,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,54.0,-2.0,52.0,56.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,54.0,-2.0,52.0,56.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,18.0,57.0,75.0,-39.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,18.0,57.0,75.0,-39.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,32.4,8.1,40.5,24.299999999999997,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,32.4,8.1,40.5,24.299999999999997,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,14.171760000000003,37.791360000000005,51.96312,-23.619600000000002,1.0,6
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,14.171760000000003,37.791360000000005,51.96312,-23.619600000000002,1.0,6
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,38.0,39.0,77.0,-1.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,38.0,39.0,77.0,-1.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,18.0,28.8,46.8,-10.8,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,18.0,28.8,46.8,-10.8,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,54.0,59.0,113.0,-5.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,54.0,59.0,113.0,-5.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,-2.1870000000000003,44.46900000000001,42.28200000000001,-46.656000000000006,1.0,4
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,-2.1870000000000003,44.46900000000001,42.28200000000001,-46.656000000000006,1.0,4
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,55.0,55.0,110.0,0.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,55.0,55.0,110.0,0.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,40.0,12.0,52.0,28.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,40.0,12.0,52.0,28.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,58.5,30.6,89.1,27.9,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,58.5,30.6,89.1,27.9,1.0,2
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,63.0,63.0,126.0,0.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,63.0,63.0,126.0,0.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,21.0,16.0,37.0,5.0,1.0,1
