n,run,elo_variance,elo_stddev,selected_models,selected_elos
10,23,7322.290000,85.570380,deepseek-r1-0528;gpt-4o-2024-05-13;gpt-4o-mini-2024-07-18;o3-mini-high;claude-3-haiku-20240307;amazon-nova-micro-v1.0;gemini-2.5-pro;claude-opus-4-5-20251101-thinking-32k;gpt-5.4-high;claude-opus-4-5-20251101,1422;1345;1317;1363;1260;1240;1448;1474;1484;1468
10,24,6211.960000,78.815988,claude-opus-4-6-thinking;gpt-4o-2024-05-13;claude-3-haiku-20240307;qwen3-max-preview;claude-opus-4-5-20251101;gpt-5-nano-high;claude-haiku-4-5-20251001;claude-opus-4-5-20251101-thinking-32k;gpt-4.1-nano-2025-04-14;gemini-3-pro,1504;1345;1260;1435;1468;1337;1407;1474;1322;1486
10,25,5451.890000,73.836915,gpt-4o-mini-2024-07-18;claude-opus-4-6-thinking;gpt-5-nano-high;gpt-5.2-chat-latest-20260210;llama-3.3-70b-instruct;deepseek-r1-0528;claude-opus-4-6;gemini-3-pro;claude-opus-4-5-20251101-thinking-32k;gpt-5.4-high,1317;1504;1337;1478;1318;1422;1499;1486;1474;1484
10,26,6140.560000,78.361725,qwq-32b;claude-opus-4-5-20251101;claude-3-haiku-20240307;gpt-4.1-nano-2025-04-14;gemini-2.5-pro;claude-opus-4-5-20251101-thinking-32k;gpt-4o-2024-05-13;llama-3.3-70b-instruct;claude-opus-4-6-thinking;claude-haiku-4-5-20251001,1336;1468;1260;1322;1448;1474;1345;1318;1504;1407
10,27,4150.560000,64.424840,gpt-4o-2024-05-13;qwen3-max-preview;claude-opus-4-5-20251101;gpt-4.1-nano-2025-04-14;gpt-4o-mini-2024-07-18;command-r-plus-08-2024;gpt-5-nano-high;deepseek-v3;qwq-32b;claude-opus-4-5-20251101-thinking-32k,1345;1435;1468;1322;1317;1276;1337;1358;1336;1474
10,28,5895.210000,76.780271,gpt-5.2-chat-latest-20260210;claude-opus-4-5-20251101;gemini-3-pro;gpt-4o-2024-05-13;claude-sonnet-4-20250514;claude-haiku-4-5-20251001;claude-opus-4-6;claude-3-haiku-20240307;gpt-4o-mini-2024-07-18;gemini-2.5-pro,1478;1468;1486;1345;1389;1407;1499;1260;1317;1448
10,29,6802.360000,82.476421,gpt-4.1-nano-2025-04-14;amazon-nova-pro-v1.0;claude-haiku-4-5-20251001;gpt-5.4-high;claude-3-haiku-20240307;qwen3-max-preview;claude-opus-4-5-20251101-thinking-32k;claude-sonnet-4-20250514;gpt-4o-mini-2024-07-18;claude-opus-4-6-thinking,1322;1290;1407;1484;1260;1435;1474;1389;1317;1504
10,30,4071.290000,63.806661,amazon-nova-pro-v1.0;command-r-plus-08-2024;gemma-3-27b-it;gpt-4.1-nano-2025-04-14;claude-haiku-4-5-20251001;gemini-3-pro;qwen3-max-preview;gpt-4o-mini-2024-07-18;o3-mini-high;llama-3.3-70b-instruct,1290;1276;1365;1322;1407;1486;1435;1317;1363;1318
10,31,5654.810000,75.198471,gpt-4.1-nano-2025-04-14;command-r-plus-08-2024;gpt-4o-2024-05-13;gpt-4o-mini-2024-07-18;gemma-3-27b-it;claude-haiku-4-5-20251001;claude-3-haiku-20240307;gemini-3-pro;amazon-nova-micro-v1.0;qwen3-max-preview,1322;1276;1345;1317;1365;1407;1260;1486;1240;1435
10,32,5803.010000,76.177490,claude-opus-4-5-20251101-thinking-32k;gpt-4o-mini-2024-07-18;llama-3.3-70b-instruct;gpt-5.2-chat-latest-20260210;command-r-plus-08-2024;gpt-4o-2024-05-13;gpt-5.4-high;amazon-nova-pro-v1.0;gpt-5-nano-high;deepseek-v3,1474;1317;1318;1478;1276;1345;1484;1290;1337;1358
10,33,7843.360000,88.562746,claude-3-haiku-20240307;qwq-32b;claude-opus-4-5-20251101;command-r-plus-08-2024;o3-mini-high;gpt-5.4-high;amazon-nova-micro-v1.0;gpt-4.1-nano-2025-04-14;claude-haiku-4-5-20251001;gemini-3-pro,1260;1336;1468;1276;1363;1484;1240;1322;1407;1486
10,34,4553.010000,67.475996,gemini-3-pro;deepseek-v3;claude-opus-4-5-20251101;claude-opus-4-6-thinking;gpt-4.1-nano-2025-04-14;claude-opus-4-6;claude-opus-4-5-20251101-thinking-32k;o3-mini-high;gemini-2.5-pro;gpt-4o-2024-05-13,1486;1358;1468;1504;1322;1499;1474;1363;1448;1345
10,35,6188.690000,78.668227,gpt-5.4-high;gpt-4o-2024-05-13;amazon-nova-micro-v1.0;claude-opus-4-5-20251101-thinking-32k;amazon-nova-pro-v1.0;deepseek-v3;o3-mini-high;gemma-3-27b-it;gpt-4.1-nano-2025-04-14;gpt-5.2-chat-latest-20260210,1484;1345;1240;1474;1290;1358;1363;1365;1322;1478
10,36,4690.290000,68.485692,gemini-2.5-pro;claude-opus-4-5-20251101;claude-haiku-4-5-20251001;gpt-5-nano-high;claude-opus-4-6-thinking;gpt-5.2-chat-latest-20260210;llama-3.3-70b-instruct;deepseek-r1-0528;amazon-nova-pro-v1.0;claude-sonnet-4-20250514,1448;1468;1407;1337;1504;1478;1318;1422;1290;1389
10,37,5383.290000,73.370907,gemini-3-pro;gpt-4o-mini-2024-07-18;gpt-4.1-nano-2025-04-14;amazon-nova-pro-v1.0;deepseek-v3;qwen3-max-preview;gpt-4o-2024-05-13;claude-sonnet-4-20250514;claude-opus-4-6;gpt-5.2-chat-latest-20260210,1486;1317;1322;1290;1358;1435;1345;1389;1499;1478
10,38,6132.760000,78.311940,gpt-5.2-chat-latest-20260210;gemini-3-pro;amazon-nova-micro-v1.0;gemma-3-27b-it;claude-opus-4-5-20251101-thinking-32k;gpt-4o-2024-05-13;o3-mini-high;claude-haiku-4-5-20251001;gpt-5.4-high;qwq-32b,1478;1486;1240;1365;1474;1345;1363;1407;1484;1336
10,39,6195.040000,78.708576,command-r-plus-08-2024;deepseek-v3;gpt-5-nano-high;gpt-4.1-nano-2025-04-14;gemini-2.5-pro;claude-opus-4-6-thinking;qwen3-max-preview;claude-haiku-4-5-20251001;claude-opus-4-6;amazon-nova-pro-v1.0,1276;1358;1337;1322;1448;1504;1435;1407;1499;1290
10,40,6125.650000,78.266532,command-r-plus-08-2024;claude-opus-4-5-20251101-thinking-32k;amazon-nova-micro-v1.0;gpt-4o-2024-05-13;claude-opus-4-5-20251101;gpt-4.1-nano-2025-04-14;gemini-2.5-pro;claude-sonnet-4-20250514;o3-mini-high;amazon-nova-pro-v1.0,1276;1474;1240;1345;1468;1322;1448;1389;1363;1290
10,41,5963.040000,77.220723,gpt-5.2-chat-latest-20260210;llama-3.3-70b-instruct;gemma-3-27b-it;qwen3-max-preview;claude-opus-4-5-20251101;gpt-5.4-high;gpt-5-nano-high;claude-3-haiku-20240307;claude-sonnet-4-20250514;amazon-nova-pro-v1.0,1478;1318;1365;1435;1468;1484;1337;1260;1389;1290
10,42,4719.210000,68.696506,gpt-5.2-chat-latest-20260210;claude-opus-4-6-thinking;gpt-5-nano-high;o3-mini-high;gpt-5.4-high;gpt-4o-2024-05-13;llama-3.3-70b-instruct;gpt-4o-mini-2024-07-18;deepseek-r1-0528;gemma-3-27b-it,1478;1504;1337;1363;1484;1345;1318;1317;1422;1365
10,43,6703.760000,81.876492,gpt-5-nano-high;gpt-4o-mini-2024-07-18;amazon-nova-micro-v1.0;claude-opus-4-6;qwen3-max-preview;command-r-plus-08-2024;llama-3.3-70b-instruct;claude-3-haiku-20240307;gemini-2.5-pro;deepseek-v3,1337;1317;1240;1499;1435;1276;1318;1260;1448;1358
10,44,3712.240000,60.928154,gpt-5.2-chat-latest-20260210;gemini-2.5-pro;claude-sonnet-4-20250514;claude-opus-4-5-20251101;qwen3-max-preview;deepseek-v3;claude-opus-4-6;gemma-3-27b-it;gpt-5-nano-high;gpt-4o-mini-2024-07-18,1478;1448;1389;1468;1435;1358;1499;1365;1337;1317
10,45,7641.890000,87.417904,amazon-nova-pro-v1.0;qwen3-max-preview;llama-3.3-70b-instruct;gpt-5-nano-high;gpt-5.4-high;claude-opus-4-6;amazon-nova-micro-v1.0;qwq-32b;gemini-2.5-pro;claude-opus-4-5-20251101-thinking-32k,1290;1435;1318;1337;1484;1499;1240;1336;1448;1474
10,46,6313.010000,79.454452,gpt-4.1-nano-2025-04-14;claude-opus-4-6-thinking;claude-sonnet-4-20250514;qwq-32b;amazon-nova-pro-v1.0;gpt-4o-2024-05-13;claude-3-haiku-20240307;gemma-3-27b-it;claude-opus-4-5-20251101;gpt-5.4-high,1322;1504;1389;1336;1290;1345;1260;1365;1468;1484
10,47,7017.650000,83.771415,gpt-5-nano-high;gpt-5.2-chat-latest-20260210;claude-opus-4-5-20251101;gpt-5.4-high;gemini-3-pro;amazon-nova-micro-v1.0;amazon-nova-pro-v1.0;claude-sonnet-4-20250514;gpt-4o-2024-05-13;deepseek-v3,1337;1478;1468;1484;1486;1240;1290;1389;1345;1358
10,48,3201.000000,56.577381,gemma-3-27b-it;gemini-3-pro;claude-3-haiku-20240307;deepseek-v3;gpt-4o-2024-05-13;o3-mini-high;claude-haiku-4-5-20251001;gpt-4o-mini-2024-07-18;gpt-5-nano-high;gpt-4.1-nano-2025-04-14,1365;1486;1260;1358;1345;1363;1407;1317;1337;1322
10,49,5590.240000,74.767908,amazon-nova-pro-v1.0;o3-mini-high;gemma-3-27b-it;qwen3-max-preview;llama-3.3-70b-instruct;claude-opus-4-6;gpt-4o-2024-05-13;gpt-5.2-chat-latest-20260210;gpt-5-nano-high;claude-opus-4-6-thinking,1290;1363;1365;1435;1318;1499;1345;1478;1337;1504
10,50,6068.050000,77.897689,qwen3-max-preview;claude-opus-4-6;gemini-3-pro;claude-opus-4-5-20251101;gpt-5.2-chat-latest-20260210;gemini-2.5-pro;amazon-nova-pro-v1.0;qwq-32b;gpt-4o-mini-2024-07-18;llama-3.3-70b-instruct,1435;1499;1486;1468;1478;1448;1290;1336;1317;1318
10,51,6997.440000,83.650702,gpt-5.2-chat-latest-20260210;command-r-plus-08-2024;claude-opus-4-5-20251101-thinking-32k;gpt-4o-2024-05-13;qwq-32b;o3-mini-high;claude-opus-4-6;amazon-nova-micro-v1.0;qwen3-max-preview;deepseek-v3,1478;1276;1474;1345;1336;1363;1499;1240;1435;1358
10,52,7071.250000,84.090725,gpt-5.2-chat-latest-20260210;gpt-4o-mini-2024-07-18;claude-opus-4-5-20251101;gemini-3-pro;claude-3-haiku-20240307;qwq-32b;claude-opus-4-5-20251101-thinking-32k;claude-opus-4-6;qwen3-max-preview;gpt-4.1-nano-2025-04-14,1478;1317;1468;1486;1260;1336;1474;1499;1435;1322
10,53,5472.840000,73.978646,llama-3.3-70b-instruct;gpt-4o-mini-2024-07-18;claude-haiku-4-5-20251001;gpt-5.4-high;command-r-plus-08-2024;claude-opus-4-5-20251101;gemini-3-pro;gpt-5-nano-high;gemini-2.5-pro;gemma-3-27b-it,1318;1317;1407;1484;1276;1468;1486;1337;1448;1365
10,54,4816.040000,69.397694,gpt-4o-mini-2024-07-18;deepseek-v3;gpt-5-nano-high;qwq-32b;claude-opus-4-5-20251101-thinking-32k;o3-mini-high;gpt-4o-2024-05-13;amazon-nova-micro-v1.0;llama-3.3-70b-instruct;gemini-3-pro,1317;1358;1337;1336;1474;1363;1345;1240;1318;1486
10,55,4652.240000,68.207331,gpt-4o-2024-05-13;o3-mini-high;claude-opus-4-5-20251101-thinking-32k;deepseek-r1-0528;deepseek-v3;qwq-32b;gemini-2.5-pro;claude-3-haiku-20240307;gpt-5.2-chat-latest-20260210;gpt-4.1-nano-2025-04-14,1345;1363;1474;1422;1358;1336;1448;1260;1478;1322
10,56,4031.890000,63.497165,llama-3.3-70b-instruct;gpt-4o-2024-05-13;gpt-5.4-high;claude-opus-4-5-20251101;deepseek-r1-0528;gpt-5.2-chat-latest-20260210;gpt-4.1-nano-2025-04-14;claude-opus-4-5-20251101-thinking-32k;o3-mini-high;claude-haiku-4-5-20251001,1318;1345;1484;1468;1422;1478;1322;1474;1363;1407
10,57,6444.650000,80.278577,claude-opus-4-6-thinking;amazon-nova-pro-v1.0;command-r-plus-08-2024;deepseek-r1-0528;llama-3.3-70b-instruct;gpt-4.1-nano-2025-04-14;qwq-32b;gemini-3-pro;claude-opus-4-5-20251101;o3-mini-high,1504;1290;1276;1422;1318;1322;1336;1486;1468;1363
10,58,6356.200000,79.725780,gemini-3-pro;qwen3-max-preview;claude-opus-4-5-20251101;command-r-plus-08-2024;claude-opus-4-6-thinking;qwq-32b;amazon-nova-pro-v1.0;deepseek-v3;gpt-5.2-chat-latest-20260210;claude-sonnet-4-20250514,1486;1435;1468;1276;1504;1336;1290;1358;1478;1389
10,59,5381.040000,73.355572,amazon-nova-pro-v1.0;gemini-3-pro;llama-3.3-70b-instruct;claude-opus-4-5-20251101;gpt-4o-2024-05-13;command-r-plus-08-2024;gpt-5.2-chat-latest-20260210;claude-haiku-4-5-20251001;o3-mini-high;gemma-3-27b-it,1290;1486;1318;1468;1345;1276;1478;1407;1363;1365
10,60,6125.160000,78.263401,o3-mini-high;claude-opus-4-5-20251101;command-r-plus-08-2024;deepseek-r1-0528;amazon-nova-pro-v1.0;llama-3.3-70b-instruct;gemma-3-27b-it;gemini-3-pro;qwq-32b;claude-opus-4-6-thinking,1363;1468;1276;1422;1290;1318;1365;1486;1336;1504
10,61,4614.410000,67.929449,claude-3-haiku-20240307;gpt-4o-mini-2024-07-18;command-r-plus-08-2024;gpt-4.1-nano-2025-04-14;deepseek-v3;deepseek-r1-0528;gemma-3-27b-it;claude-opus-4-6;gpt-5-nano-high;claude-haiku-4-5-20251001,1260;1317;1276;1322;1358;1422;1365;1499;1337;1407
10,62,4982.810000,70.589022,gpt-4o-mini-2024-07-18;qwen3-max-preview;gemini-3-pro;gemma-3-27b-it;gpt-4.1-nano-2025-04-14;claude-sonnet-4-20250514;qwq-32b;claude-haiku-4-5-20251001;amazon-nova-micro-v1.0;command-r-plus-08-2024,1317;1435;1486;1365;1322;1389;1336;1407;1240;1276
10,63,6205.810000,78.776964,gemini-2.5-pro;gemma-3-27b-it;claude-sonnet-4-20250514;amazon-nova-micro-v1.0;llama-3.3-70b-instruct;gpt-5-nano-high;command-r-plus-08-2024;claude-3-haiku-20240307;claude-opus-4-6-thinking;qwq-32b,1448;1365;1389;1240;1318;1337;1276;1260;1504;1336
10,64,5521.290000,74.305383,qwen3-max-preview;o3-mini-high;gpt-4o-mini-2024-07-18;gemini-2.5-pro;amazon-nova-micro-v1.0;claude-3-haiku-20240307;claude-haiku-4-5-20251001;deepseek-v3;claude-opus-4-5-20251101-thinking-32k;gpt-5-nano-high,1435;1363;1317;1448;1240;1260;1407;1358;1474;1337
10,65,6095.250000,78.072082,claude-opus-4-6-thinking;gpt-4.1-nano-2025-04-14;claude-opus-4-5-20251101-thinking-32k;gemini-2.5-pro;qwq-32b;gpt-5.2-chat-latest-20260210;gpt-4o-2024-05-13;gpt-4o-mini-2024-07-18;command-r-plus-08-2024;qwen3-max-preview,1504;1322;1474;1448;1336;1478;1345;1317;1276;1435
10,66,5386.250000,73.391076,qwq-32b;claude-3-haiku-20240307;qwen3-max-preview;claude-haiku-4-5-20251001;gemini-3-pro;claude-opus-4-6;gpt-4o-mini-2024-07-18;deepseek-v3;llama-3.3-70b-instruct;claude-sonnet-4-20250514,1336;1260;1435;1407;1486;1499;1317;1358;1318;1389
10,67,7211.800000,84.922317,gemini-3-pro;claude-opus-4-5-20251101-thinking-32k;llama-3.3-70b-instruct;deepseek-v3;gpt-4o-2024-05-13;gpt-4o-mini-2024-07-18;claude-3-haiku-20240307;command-r-plus-08-2024;claude-opus-4-5-20251101;gpt-5.2-chat-latest-20260210,1486;1474;1318;1358;1345;1317;1260;1276;1468;1478
10,68,4846.600000,69.617527,claude-haiku-4-5-20251001;amazon-nova-pro-v1.0;o3-mini-high;gemma-3-27b-it;gpt-5.4-high;gpt-5.2-chat-latest-20260210;claude-opus-4-6;deepseek-v3;llama-3.3-70b-instruct;gemini-2.5-pro,1407;1290;1363;1365;1484;1478;1499;1358;1318;1448
10,69,5926.450000,76.983440,amazon-nova-micro-v1.0;gpt-5-nano-high;claude-opus-4-5-20251101;command-r-plus-08-2024;deepseek-r1-0528;claude-haiku-4-5-20251001;qwq-32b;llama-3.3-70b-instruct;gpt-5.4-high;gpt-4o-mini-2024-07-18,1240;1337;1468;1276;1422;1407;1336;1318;1484;1317
10,70,5176.090000,71.945048,gemini-3-pro;qwq-32b;gpt-4.1-nano-2025-04-14;o3-mini-high;gpt-5.2-chat-latest-20260210;gemma-3-27b-it;claude-haiku-4-5-20251001;amazon-nova-micro-v1.0;gpt-5-nano-high;qwen3-max-preview,1486;1336;1322;1363;1478;1365;1407;1240;1337;1435
10,71,5388.690000,73.407697,llama-3.3-70b-instruct;gemini-3-pro;command-r-plus-08-2024;gemini-2.5-pro;gpt-5.2-chat-latest-20260210;claude-opus-4-5-20251101-thinking-32k;o3-mini-high;gpt-5-nano-high;qwq-32b;gpt-4o-2024-05-13,1318;1486;1276;1448;1478;1474;1363;1337;1336;1345
10,72,3396.000000,58.275209,deepseek-r1-0528;gemini-2.5-pro;o3-mini-high;llama-3.3-70b-instruct;claude-haiku-4-5-20251001;claude-sonnet-4-20250514;gpt-4.1-nano-2025-04-14;gpt-4o-2024-05-13;gpt-4o-mini-2024-07-18;claude-opus-4-6,1422;1448;1363;1318;1407;1389;1322;1345;1317;1499
10,73,3661.360000,60.509173,gpt-4o-2024-05-13;qwen3-max-preview;claude-opus-4-5-20251101;claude-opus-4-5-20251101-thinking-32k;claude-sonnet-4-20250514;llama-3.3-70b-instruct;deepseek-r1-0528;deepseek-v3;claude-opus-4-6;gpt-5.4-high,1345;1435;1468;1474;1389;1318;1422;1358;1499;1484
10,74,6797.760000,82.448529,claude-opus-4-5-20251101-thinking-32k;llama-3.3-70b-instruct;claude-opus-4-6-thinking;gemini-2.5-pro;gpt-5-nano-high;gpt-4.1-nano-2025-04-14;claude-sonnet-4-20250514;claude-3-haiku-20240307;amazon-nova-pro-v1.0;command-r-plus-08-2024,1474;1318;1504;1448;1337;1322;1389;1260;1290;1276
10,75,6320.160000,79.499434,qwen3-max-preview;qwq-32b;gemini-2.5-pro;deepseek-r1-0528;o3-mini-high;gemini-3-pro;amazon-nova-micro-v1.0;command-r-plus-08-2024;gpt-5.2-chat-latest-20260210;deepseek-v3,1435;1336;1448;1422;1363;1486;1240;1276;1478;1358
10,76,6786.200000,82.378395,gpt-5.2-chat-latest-20260210;gpt-5-nano-high;o3-mini-high;gpt-4o-mini-2024-07-18;gpt-4o-2024-05-13;gpt-5.4-high;gpt-4.1-nano-2025-04-14;qwen3-max-preview;amazon-nova-micro-v1.0;claude-opus-4-6,1478;1337;1363;1317;1345;1484;1322;1435;1240;1499
10,77,7761.810000,88.101135,gpt-4o-2024-05-13;llama-3.3-70b-instruct;claude-opus-4-6;gpt-4.1-nano-2025-04-14;gemini-3-pro;amazon-nova-pro-v1.0;gpt-5.2-chat-latest-20260210;gpt-4o-mini-2024-07-18;claude-3-haiku-20240307;claude-opus-4-5-20251101,1345;1318;1499;1322;1486;1290;1478;1317;1260;1468
10,78,2671.760000,51.689070,claude-haiku-4-5-20251001;claude-opus-4-5-20251101;gemini-2.5-pro;claude-opus-4-6;o3-mini-high;claude-opus-4-5-20251101-thinking-32k;gpt-5.4-high;gpt-5.2-chat-latest-20260210;qwen3-max-preview;qwq-32b,1407;1468;1448;1499;1363;1474;1484;1478;1435;1336
10,79,6935.850000,83.281751,claude-opus-4-6-thinking;qwen3-max-preview;o3-mini-high;llama-3.3-70b-instruct;claude-opus-4-6;claude-3-haiku-20240307;gemma-3-27b-it;amazon-nova-pro-v1.0;command-r-plus-08-2024;gpt-4o-2024-05-13,1504;1435;1363;1318;1499;1260;1365;1290;1276;1345
10,80,4788.040000,69.195665,gpt-5.2-chat-latest-20260210;o3-mini-high;amazon-nova-pro-v1.0;gemini-2.5-pro;claude-haiku-4-5-20251001;gpt-4o-2024-05-13;command-r-plus-08-2024;claude-opus-4-5-20251101;qwq-32b;qwen3-max-preview,1478;1363;1290;1448;1407;1345;1276;1468;1336;1435
10,81,8651.490000,93.013386,amazon-nova-micro-v1.0;claude-haiku-4-5-20251001;command-r-plus-08-2024;gpt-4o-mini-2024-07-18;llama-3.3-70b-instruct;gpt-4.1-nano-2025-04-14;gemini-2.5-pro;claude-opus-4-6-thinking;claude-opus-4-6;claude-3-haiku-20240307,1240;1407;1276;1317;1318;1322;1448;1504;1499;1260
10,82,4680.560000,68.414618,deepseek-r1-0528;gpt-5-nano-high;qwen3-max-preview;command-r-plus-08-2024;qwq-32b;claude-opus-4-5-20251101;gemini-2.5-pro;deepseek-v3;gpt-5.4-high;gpt-5.2-chat-latest-20260210,1422;1337;1435;1276;1336;1468;1448;1358;1484;1478
10,83,5913.810000,76.901300,command-r-plus-08-2024;claude-opus-4-6-thinking;gpt-5-nano-high;amazon-nova-pro-v1.0;gpt-5.4-high;gemini-2.5-pro;deepseek-r1-0528;gemma-3-27b-it;o3-mini-high;claude-opus-4-5-20251101,1276;1504;1337;1290;1484;1448;1422;1365;1363;1468
10,84,6916.690000,83.166640,gpt-5.4-high;gpt-4o-mini-2024-07-18;gemini-3-pro;claude-opus-4-5-20251101-thinking-32k;gemma-3-27b-it;gpt-4o-2024-05-13;claude-opus-4-6-thinking;gpt-4.1-nano-2025-04-14;command-r-plus-08-2024;gpt-5.2-chat-latest-20260210,1484;1317;1486;1474;1365;1345;1504;1322;1276;1478
10,85,5225.600000,72.288312,claude-opus-4-6;qwen3-max-preview;claude-opus-4-5-20251101;gemini-2.5-pro;qwq-32b;command-r-plus-08-2024;deepseek-v3;gpt-5.4-high;claude-opus-4-6-thinking;deepseek-r1-0528,1499;1435;1468;1448;1336;1276;1358;1484;1504;1422
10,86,5350.010000,73.143763,claude-3-haiku-20240307;deepseek-r1-0528;claude-haiku-4-5-20251001;gemini-3-pro;gpt-5-nano-high;qwen3-max-preview;gpt-4o-mini-2024-07-18;claude-sonnet-4-20250514;qwq-32b;claude-opus-4-6-thinking,1260;1422;1407;1486;1337;1435;1317;1389;1336;1504
10,87,5606.640000,74.877500,gpt-5.2-chat-latest-20260210;claude-haiku-4-5-20251001;amazon-nova-micro-v1.0;llama-3.3-70b-instruct;claude-opus-4-5-20251101-thinking-32k;o3-mini-high;qwq-32b;gemini-3-pro;claude-sonnet-4-20250514;gemma-3-27b-it,1478;1407;1240;1318;1474;1363;1336;1486;1389;1365
10,88,6602.050000,81.253000,o3-mini-high;gpt-5.2-chat-latest-20260210;claude-opus-4-5-20251101;claude-3-haiku-20240307;gpt-4o-2024-05-13;gemini-2.5-pro;command-r-plus-08-2024;qwq-32b;claude-haiku-4-5-20251001;claude-opus-4-6-thinking,1363;1478;1468;1260;1345;1448;1276;1336;1407;1504
10,89,6097.600000,78.087131,gpt-5-nano-high;claude-opus-4-5-20251101-thinking-32k;claude-opus-4-6;qwq-32b;gemini-3-pro;deepseek-r1-0528;claude-opus-4-5-20251101;gpt-4o-mini-2024-07-18;command-r-plus-08-2024;gpt-4o-2024-05-13,1337;1474;1499;1336;1486;1422;1468;1317;1276;1345
10,90,5920.810000,76.946800,gemini-3-pro;claude-opus-4-6;llama-3.3-70b-instruct;command-r-plus-08-2024;gpt-5-nano-high;gemini-2.5-pro;gpt-4o-mini-2024-07-18;qwen3-max-preview;claude-opus-4-5-20251101-thinking-32k;claude-haiku-4-5-20251001,1486;1499;1318;1276;1337;1448;1317;1435;1474;1407
10,91,5140.490000,71.697211,gpt-4o-2024-05-13;gpt-5.2-chat-latest-20260210;claude-opus-4-6-thinking;gpt-5.4-high;llama-3.3-70b-instruct;claude-opus-4-6;gemini-3-pro;claude-haiku-4-5-20251001;o3-mini-high;gpt-5-nano-high,1345;1478;1504;1484;1318;1499;1486;1407;1363;1337
10,92,6970.000000,83.486526,deepseek-r1-0528;claude-haiku-4-5-20251001;gpt-4o-2024-05-13;claude-3-haiku-20240307;claude-opus-4-5-20251101;amazon-nova-micro-v1.0;llama-3.3-70b-instruct;gemini-2.5-pro;claude-opus-4-6-thinking;deepseek-v3,1422;1407;1345;1260;1468;1240;1318;1448;1504;1358
10,93,7250.400000,85.149281,gpt-4.1-nano-2025-04-14;amazon-nova-micro-v1.0;llama-3.3-70b-instruct;claude-opus-4-6-thinking;o3-mini-high;gemma-3-27b-it;claude-opus-4-6;gemini-3-pro;gemini-2.5-pro;qwen3-max-preview,1322;1240;1318;1504;1363;1365;1499;1486;1448;1435
10,94,10636.840000,103.135057,claude-3-haiku-20240307;claude-opus-4-6-thinking;amazon-nova-micro-v1.0;command-r-plus-08-2024;gemini-2.5-pro;gemini-3-pro;claude-opus-4-5-20251101-thinking-32k;llama-3.3-70b-instruct;amazon-nova-pro-v1.0;gpt-5.2-chat-latest-20260210,1260;1504;1240;1276;1448;1486;1474;1318;1290;1478
10,95,4154.160000,64.452773,claude-opus-4-6;gpt-4o-mini-2024-07-18;claude-haiku-4-5-20251001;gpt-5.2-chat-latest-20260210;gpt-5-nano-high;gemma-3-27b-it;claude-opus-4-5-20251101;gpt-4o-2024-05-13;gemini-2.5-pro;claude-opus-4-5-20251101-thinking-32k,1499;1317;1407;1478;1337;1365;1468;1345;1448;1474
10,96,9544.840000,97.697697,o3-mini-high;amazon-nova-micro-v1.0;qwen3-max-preview;claude-opus-4-6;gpt-5.2-chat-latest-20260210;claude-3-haiku-20240307;gemma-3-27b-it;command-r-plus-08-2024;claude-opus-4-5-20251101-thinking-32k;claude-opus-4-6-thinking,1363;1240;1435;1499;1478;1260;1365;1276;1474;1504
10,97,6204.840000,78.770807,gemma-3-27b-it;gpt-5-nano-high;claude-3-haiku-20240307;claude-haiku-4-5-20251001;gpt-5.2-chat-latest-20260210;gpt-4o-2024-05-13;gemini-3-pro;claude-opus-4-6-thinking;claude-opus-4-5-20251101;gpt-5.4-high,1365;1337;1260;1407;1478;1345;1486;1504;1468;1484
10,98,8464.610000,92.003315,gpt-5.4-high;deepseek-r1-0528;gpt-4o-mini-2024-07-18;amazon-nova-micro-v1.0;claude-opus-4-6-thinking;deepseek-v3;gpt-4.1-nano-2025-04-14;claude-3-haiku-20240307;claude-haiku-4-5-20251001;claude-opus-4-6,1484;1422;1317;1240;1504;1358;1322;1260;1407;1499
10,99,5563.890000,74.591487,qwen3-max-preview;claude-3-haiku-20240307;claude-opus-4-5-20251101;amazon-nova-pro-v1.0;command-r-plus-08-2024;claude-sonnet-4-20250514;qwq-32b;gpt-4o-2024-05-13;llama-3.3-70b-instruct;claude-opus-4-5-20251101-thinking-32k,1435;1260;1468;1290;1276;1389;1336;1345;1318;1474
